"dataset_id","city","state","source","type","label","ward_name","ward_number","area_sq_km","perimeter_km","compactness","centroid_lon","centroid_lat","num_vertices"
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kempapura","10",5.8468,11.9901,0.511081,77.594092,13.049838,357
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Amrutahalli","9",3.9525,10.129,0.484115,77.603774,13.060119,304
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Maruthi Seva Nagar","103",1.7956,6.6636,0.508172,77.632835,12.998794,196
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Shakambari Nagar","197",2.2185,7.6184,0.480321,77.581359,12.917492,188
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Sagayarapuram","79",0.7985,4.1157,0.592384,77.616815,13.005695,183
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kammanahalli","101",0.816,4.3681,0.537395,77.637792,13.008867,186
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kushal Nagar","75",0.897,6.9464,0.233601,77.613363,13.022269,294
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Lingarajapura","102",1.4332,6.65,0.407268,77.625489,13.006054,230
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Venkateshpura","97",0.5947,3.5717,0.585779,77.619587,13.014676,161
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Devara Jeevanahalli","77",0.4103,3.3359,0.463286,77.606555,13.013752,240
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Muneshwara Nagar","76",0.5152,3.5445,0.515281,77.612405,13.014863,194
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","S K Garden","78",0.9536,4.7154,0.538958,77.608314,13.007924,254
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Tilak Nagar","195",0.702,6.3817,0.216612,77.598271,12.926476,206
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Gurappanapalya","194",0.6852,3.6941,0.630927,77.604502,12.920394,144
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Byrasandra","196",2.2039,9.4694,0.308852,77.588199,12.927597,263
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Jakkasandra","191",1.5204,5.3727,0.661885,77.630949,12.920582,90
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Suddagunte Palya","189",1.4874,8.6296,0.250988,77.606373,12.931993,289
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Sunkenahalli","173",1.4789,6.5354,0.435116,77.567379,12.949065,228
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Koramangala","186",3.2223,11.6896,0.296326,77.628059,12.932433,288
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kogilu","6",16.2779,24.3455,0.345121,77.626981,13.102741,732
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Azad Nagar","170",0.6797,4.5643,0.409982,77.554021,12.95474,213
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Chamrajapet","165",1.5478,8.7118,0.25628,77.567426,12.96026,298
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kadugondanahalli","96",1.3103,6.9297,0.342889,77.620437,13.024773,281
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Whitefield","110",10.9919,18.1365,0.419929,77.731733,12.966273,518
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Herohalli","30",2.8926,8.792,0.470237,77.491667,12.989292,264
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Dodda Bidarakallu","28",8.218,18.2957,0.308516,77.486944,13.027955,524
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vasanthpura","219",3.4666,14.5555,0.205614,77.552399,12.892463,519
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","HSR - Singasandra","232",3.2616,16.3386,0.153537,77.639952,12.894816,435
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Doddakanahalli","116",12.5827,19.8147,0.402727,77.677551,12.909497,458
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Hampi Nagar","159",1.2003,7.5625,0.263742,77.539505,12.961934,208
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Hosahalli","158",0.7115,5.5004,0.295542,77.54512,12.969064,200
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Avalahalli","164",1.0667,5.3081,0.47576,77.546462,12.949887,259
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Gali Anjenaya Temple ward","162",1.1737,6.6002,0.338588,77.535949,12.950971,183
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Veerabhadranagar","163",1.4872,7.852,0.303121,77.535642,12.943034,237
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Dharmaraya Swamy Temple Ward","172",1.3582,6.0821,0.461389,77.582764,12.963118,215
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Sudham Nagara","171",1.0658,7.1652,0.260876,77.585363,12.957199,200
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Agaram","180",10.2441,24.7541,0.210082,77.639831,12.942593,743
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","AECS Layout","109",2.3968,6.4704,0.719436,77.70945,12.963279,187
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Dodda Nekkundi","108",5.8844,12.5794,0.467296,77.697542,12.971777,382
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kadugodi","104",5.3694,18.55,0.196085,77.765663,12.992606,758
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Belathur","105",14.4486,39.6093,0.115729,77.714341,13.017164,1139
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Bommanahalli","235",0.9698,5.6141,0.386683,77.622155,12.902434,196
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Hongasandra","234",0.6548,4.1485,0.478117,77.627383,12.897691,137
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Rupenaagrahara","233",2.9519,15.3698,0.157026,77.63695,12.889012,406
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Bilekhalli","237",3.037,10.9547,0.318024,77.609694,12.899376,331
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vinayakanagar","240",2.4841,11.8696,0.221568,77.594846,12.898402,366
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Hosakerehalli","209",0.8904,4.8604,0.47364,77.538161,12.929777,189
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kamakya Nagar","207",0.7749,4.6572,0.44893,77.549961,12.921126,195
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Deen Dayalu Ward","208",0.7931,5.003,0.398186,77.543321,12.923263,215
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Nagavara","95",0.9571,4.9074,0.499433,77.618651,13.03263,153
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kammagondanahalli","16",4.352,13.5103,0.299621,77.528461,13.077318,314
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Ramaswamy Palya","126",0.9599,6.63,0.274403,77.601669,13.001965,231
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Jayamahal","127",1.3611,10.8434,0.145468,77.599212,12.996511,356
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vasanth Nagar","128",4.3494,9.3958,0.619123,77.587801,12.987497,247
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Madivala","190",1.0255,5.0936,0.496699,77.613094,12.926038,165
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","BTM Layout","192",1.469,7.1839,0.357703,77.61508,12.915909,213
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","N S Palya","193",1.3622,5.5597,0.553801,77.606204,12.911028,164
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Radhakrishna Temple Ward","66",1.9489,8.0465,0.378252,77.570596,13.038287,234
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Sanjaya Nagar","67",3.1039,8.2238,0.576724,77.581216,13.036806,235
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vishwanath Nagenahalli","68",1.0144,6.601,0.292538,77.60334,13.037722,237
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Hebbala","70",1.32,5.8197,0.489777,77.592286,13.033084,222
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Ganga Nagar","72",0.8794,4.7945,0.480708,77.589185,13.023139,141
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Jayachamarajendra  Nagar","73",1.5247,8.8474,0.244781,77.593126,13.016411,318
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Manorayanapalya","69",0.819,5.0147,0.409272,77.602109,13.03262,236
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kuvempunagar","15",7.363,14.3375,0.450111,77.542802,13.071671,409
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Dodda Bommasandra","13",4.4534,10.4227,0.515157,77.560641,13.056287,340
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Byatarayanapura","11",9.8233,19.9316,0.310729,77.579226,13.077766,365
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vidyaranyapura","14",2.2309,7.8326,0.456958,77.558296,13.074178,253
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Bagalakunte","18",1.9468,6.9058,0.512969,77.49878,13.0568,245
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Hagadur","111",6.6532,18.0199,0.257477,77.763451,12.970768,663
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Varthuru","112",22.3876,25.3677,0.437175,77.738678,12.933235,657
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Munnekollala","113",9.4061,20.1705,0.290528,77.708013,12.934614,464
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Sarakki","199",1.5438,7.8959,0.311164,77.584472,12.90827,240
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","J P Nagar","198",1.9408,8.8535,0.311138,77.594716,12.912239,226
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Horamavu","81",11.8842,28.9796,0.177827,77.6515,13.053528,723
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Babusab Palya","82",2.7032,9.7134,0.360037,77.650468,13.025607,184
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kalkere","83",8.0048,13.9714,0.515322,77.673415,13.034225,477
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Medahalli","87",3.2865,14.5849,0.194146,77.703209,13.023921,382
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Ramamurthy Nagara","84",1.9908,8.5598,0.341446,77.670777,13.013458,313
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vijinapura","85",1.4794,6.1581,0.490224,77.670294,13.004974,194
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","K R Puram","86",4.427,14.6588,0.258898,77.693511,13.013071,513
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Basavanapura","88",5.008,11.873,0.446431,77.715655,13.013327,326
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Devasandra","89",2.8319,8.5735,0.484154,77.691786,13.000616,213
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","A Narayanapura","91",1.6667,6.0154,0.578818,77.670739,12.993716,154
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Mahadevapura","90",3.6664,10.0294,0.458034,77.684184,12.987381,310
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vijnana Nagar","92",2.0609,8.0492,0.399734,77.674823,12.96957,315
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Begur","227",7.1255,18.1874,0.270697,77.637998,12.871156,582
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kalena Agrahara","226",10.3332,24.9121,0.20923,77.607682,12.85957,714
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Uttarahalli","217",1.3372,9.3656,0.191579,77.546651,12.90981,346
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Padmanabha Nagar","206",1.3356,7.2281,0.32126,77.557205,12.915447,284
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Ganesh Mandir ward","202",1.6586,6.2324,0.536591,77.563552,12.924383,263
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Banashankari Temple ward","203",0.5735,4.7376,0.321066,77.570396,12.912956,151
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Dr. Raj Kumar Ward","146",1.3178,6.4688,0.395742,77.547286,12.978649,194
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Agrahara Dasarahalli","147",0.6887,3.9639,0.550836,77.5399,12.981522,102
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Kaveripura","149",1.1173,4.96,0.570739,77.524311,12.981319,205
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Govindaraja Nagar","148",0.8139,4.7576,0.451881,77.533675,12.977354,129
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Marenahalli","150",0.854,5.428,0.364219,77.530862,12.972476,206
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Maruthi Mandir ward","151",0.8053,5.0444,0.397689,77.52834,12.966623,241
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Mudalapalya","152",0.6338,4.3361,0.423599,77.522032,12.97244,204
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Nagarabhavi","153",1.418,8.2051,0.264686,77.517676,12.959465,437
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Chandra Layout","154",1.5995,7.7633,0.333509,77.520376,12.950172,303
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Nayandahalli","155",1.0759,7.0603,0.271231,77.521431,12.942989,293
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Defence Colony","19",1.6106,8.5475,0.277027,77.505259,13.050536,349
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Hemmigepura","35",32.9062,44.7809,0.206207,77.51178,12.880452,1440
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Shanthi Nagar","182",1.2538,5.805,0.467578,77.599331,12.955591,195
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Neelasandra","183",1.8699,7.7009,0.396221,77.60834,12.957565,215
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vannarapete","184",0.6729,4.7715,0.371426,77.618302,12.956262,177
"bangalore","Bangalore","Karnataka","DataMeet","wards","BBMP Wards (2022)","Vidyamanyanagar","29",4.9966,13.0717,0.367468,77.485427,13.001433,509
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 2","2",7.6754,15.1565,0.41987,77.580422,13.121709,171
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 3","3",9.9006,19.3285,0.333023,77.560038,13.102805,191
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 4","4",4.9054,11.1053,0.499826,77.583925,13.090987,115
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 51","51",2.0543,7.5947,0.447575,77.669565,13.006063,182
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 53","53",6.4387,14.2841,0.396559,77.715456,13.016847,205
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 54","54",15.4083,40.5069,0.118007,77.705493,13.022376,711
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 55","55",3.461,10.7831,0.374042,77.689122,13.001797,251
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 56","56",2.143,7.3246,0.501949,77.672583,12.994474,180
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 81","81",5.7441,16.7129,0.25842,77.68177,12.978493,357
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 87","87",6.8207,17.6655,0.274653,77.671502,12.956537,633
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 10","10",4.2324,12.3664,0.347783,77.558692,13.056595,275
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 11","11",7.5428,15.0733,0.417179,77.541869,13.07208,261
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 5","5",24.2117,24.4831,0.507576,77.623314,13.09625,312
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 6","6",10.1067,17.1484,0.431891,77.622411,13.056525,441
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 7","7",9.5816,19.56,0.314712,77.597371,13.061071,350
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 8","8",3.8415,10.8837,0.407527,77.579088,13.053846,167
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 9","9",9.9978,19.9141,0.316808,77.569454,13.077092,326
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 130","130",8.9667,20.0502,0.280289,77.484618,12.946716,301
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 159","159",4.8998,15.134,0.268831,77.477528,12.915069,207
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 40","40",13.0908,21.4415,0.35782,77.484543,13.018076,371
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 72","72",7.7789,14.7211,0.451076,77.487159,12.982807,210
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 16","16",5.1583,10.0264,0.644807,77.539339,13.046444,134
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 160","160",11.4301,23.1491,0.268036,77.522142,12.918757,933
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 17","17",2.049,7.0286,0.521212,77.552424,13.036628,160
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 37","37",0.7768,3.9067,0.639589,77.553857,13.026029,80
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 38","38",5.2483,14.4817,0.31448,77.531705,13.031905,161
"bangalore_old_wards","Bangalore","Karnataka","DataMeet","wards","Old Wards (pre-2022)","Ward 42","42",1.4959,8.4808,0.261365,77.532472,13.020603,157
